Date,Location/City,Latitude,Longitude,Temp_Max,Temp_Min,Temp_Mean,Precipitation,Humidity,Wind_speed,Pressure,Weather_Condition,Cloud_Cover,UV_Index_Proxy
2025-06-02,Ho Chi Minh City,10.76,106.66,31.2,25.8,27.6,2.0,86.08,16.9,1007.94,Moderate drizzle,99.08,14.96
2025-06-03,Ho Chi Minh City,10.76,106.66,30.5,25.5,27.3,5.9,86.54,16.2,1007.3,Moderate rain,94.0,13.52
2025-06-04,Ho Chi Minh City,10.76,106.66,32.7,26.1,28.2,6.5,83.29,11.9,1006.9,Slight rain,77.75,21.1
2025-06-05,Ho Chi Minh City,10.76,106.66,32.7,25.3,28.1,2.5,84.21,12.7,1007.13,Slight rain,87.88,18.85
2025-06-06,Ho Chi Minh City,10.76,106.66,32.8,24.5,27.7,18.3,85.62,10.7,1007.18,Heavy rain,95.46,20.55
2025-06-07,Ho Chi Minh City,10.76,106.66,30.0,24.5,27.0,23.4,89.21,14.3,1006.79,Heavy rain,99.67,13.63
2025-06-08,Ho Chi Minh City,10.76,106.66,29.7,24.6,27.0,24.4,87.92,14.6,1006.26,Heavy rain,97.38,16.89
2025-06-09,Ho Chi Minh City,10.76,106.66,32.0,25.3,26.8,20.8,88.29,16.5,1005.36,Heavy rain,93.92,13.26
2025-06-10,Ho Chi Minh City,10.76,106.66,31.1,25.3,26.7,18.1,90.0,15.5,1004.3,Moderate rain,99.92,14.18
2025-06-11,Ho Chi Minh City,10.76,106.66,29.8,25.0,26.4,13.0,89.33,22.1,1004.18,Moderate rain,100.0,11.21
2025-06-12,Ho Chi Minh City,10.76,106.66,30.2,24.8,26.7,3.3,87.67,19.0,1004.72,Moderate drizzle,100.0,11.71
2025-06-13,Ho Chi Minh City,10.76,106.66,30.6,24.8,27.0,10.2,87.58,16.8,1006.83,Moderate rain,100.0,14.12
2025-06-14,Ho Chi Minh City,10.76,106.66,32.0,25.1,27.6,19.2,87.46,16.9,1007.95,Heavy rain,99.79,17.89
2025-06-15,Ho Chi Minh City,10.76,106.66,32.9,25.2,28.4,6.0,83.58,13.7,1007.05,Moderate rain,98.04,22.87
2025-06-16,Ho Chi Minh City,10.76,106.66,32.9,25.6,28.0,10.6,85.62,8.3,1007.25,Moderate rain,91.54,20.86
2025-06-17,Ho Chi Minh City,10.76,106.66,33.0,25.0,27.5,15.1,86.79,11.0,1007.73,Heavy rain,91.92,21.37
2025-06-18,Ho Chi Minh City,10.76,106.66,32.4,24.6,27.2,8.1,87.83,12.4,1007.68,Moderate rain,99.71,20.03
2025-06-19,Ho Chi Minh City,10.76,106.66,32.5,24.0,27.3,8.2,87.33,11.8,1006.98,Moderate rain,99.79,20.88
2025-06-20,Ho Chi Minh City,10.76,106.66,32.2,24.0,27.2,15.2,88.46,10.6,1007.0,Moderate rain,99.0,19.53
2025-06-21,Ho Chi Minh City,10.76,106.66,31.7,24.1,26.6,3.0,87.58,13.4,1006.84,Slight rain,99.12,20.24
2025-06-22,Ho Chi Minh City,10.76,106.66,30.6,24.5,26.5,11.7,86.83,16.8,1007.57,Moderate rain,100.0,17.66
2025-06-23,Ho Chi Minh City,10.76,106.66,31.8,24.5,27.4,2.0,81.88,16.4,1006.86,Moderate drizzle,95.62,23.41
2025-06-24,Ho Chi Minh City,10.76,106.66,31.9,24.5,27.1,11.1,86.04,18.8,1006.62,Heavy rain,99.79,18.05
2025-06-25,Ho Chi Minh City,10.76,106.66,31.2,24.9,26.7,19.1,86.88,14.3,1007.17,Heavy rain,86.67,16.14
2025-06-26,Ho Chi Minh City,10.76,106.66,29.8,24.4,26.1,26.0,91.67,10.4,1007.72,Heavy rain,99.62,14.59
2025-06-27,Ho Chi Minh City,10.76,106.66,31.1,24.1,26.8,13.0,87.75,13.4,1007.28,Moderate rain,92.62,18.88
2025-06-28,Ho Chi Minh City,10.76,106.66,31.0,24.8,26.8,19.8,87.25,19.7,1006.84,Heavy rain,61.12,18.68
2025-06-29,Ho Chi Minh City,10.76,106.66,31.6,24.6,27.2,5.9,84.08,23.4,1005.55,Moderate rain,84.42,21.18
2025-06-30,Ho Chi Minh City,10.76,106.66,32.9,24.5,27.9,0.9,78.83,16.4,1005.07,Light drizzle,72.17,22.93
2025-07-01,Ho Chi Minh City,10.76,106.66,30.9,24.9,26.9,16.7,87.62,9.9,1005.56,Moderate rain,98.25,15.57
2025-07-02,Ho Chi Minh City,10.76,106.66,31.0,24.0,26.5,21.0,88.71,14.3,1006.61,Heavy rain,99.88,17.71
2025-07-03,Ho Chi Minh City,10.76,106.66,32.1,24.2,26.7,10.6,87.0,11.8,1007.39,Heavy rain,99.92,19.61
2025-07-04,Ho Chi Minh City,10.76,106.66,31.9,24.0,27.4,2.4,83.17,17.3,1006.77,Slight rain,78.71,22.49
2025-07-05,Ho Chi Minh City,10.76,106.66,32.4,24.8,27.6,9.9,84.83,15.3,1005.89,Moderate rain,96.79,20.89
2025-07-06,Ho Chi Minh City,10.76,106.66,31.2,25.5,27.5,10.4,85.62,13.4,1006.41,Moderate rain,99.96,18.06
2025-07-07,Ho Chi Minh City,10.76,106.66,31.1,24.8,26.7,16.0,89.08,16.6,1007.45,Moderate rain,93.67,16.83
2025-07-08,Ho Chi Minh City,10.76,106.66,31.1,24.6,27.0,15.0,86.67,16.3,1007.56,Heavy rain,95.5,20.11
2025-07-09,Ho Chi Minh City,10.76,106.66,30.4,24.6,26.9,25.4,85.25,15.1,1006.74,Heavy rain,78.25,20.39
2025-07-10,Ho Chi Minh City,10.76,106.66,32.2,24.3,27.5,6.3,84.71,22.0,1004.37,Moderate rain,43.17,21.54
2025-07-11,Ho Chi Minh City,10.76,106.66,31.8,25.4,27.8,6.5,82.62,16.1,1003.62,Moderate rain,82.29,19.21
2025-07-12,Ho Chi Minh City,10.76,106.66,31.9,25.1,27.4,18.1,86.96,12.1,1005.23,Moderate rain,60.96,19.49
2025-07-13,Ho Chi Minh City,10.76,106.66,31.6,25.2,27.4,7.8,85.88,14.8,1006.22,Moderate rain,74.92,18.28
2025-07-14,Ho Chi Minh City,10.76,106.66,31.4,24.9,27.1,19.8,88.96,12.8,1006.22,Heavy rain,75.92,18.01
2025-07-15,Ho Chi Minh City,10.76,106.66,30.8,24.7,27.1,15.7,88.25,15.2,1005.97,Moderate rain,87.92,21.11
2025-07-16,Ho Chi Minh City,10.76,106.66,30.6,24.5,26.7,11.1,89.08,13.2,1006.61,Moderate rain,92.04,18.09
2025-07-17,Ho Chi Minh City,10.76,106.66,28.7,24.6,26.7,15.1,89.33,15.2,1006.96,Heavy rain,89.83,15.7
2025-07-18,Ho Chi Minh City,10.76,106.66,30.0,24.9,26.5,11.0,87.96,14.8,1005.92,Moderate rain,99.38,13.97
2025-07-19,Ho Chi Minh City,10.76,106.66,31.8,25.0,27.1,12.1,85.83,18.3,1003.47,Moderate rain,93.29,15.57
2025-07-20,Ho Chi Minh City,10.76,106.66,29.9,25.2,27.1,3.4,85.42,17.1,1003.8,Slight rain,99.96,17.79
2025-07-21,Ho Chi Minh City,10.76,106.66,31.0,24.7,27.2,5.4,84.29,21.9,1004.82,Slight rain,99.79,15.55
2025-07-22,Ho Chi Minh City,10.76,106.66,32.5,25.1,28.4,2.0,77.0,22.6,1004.02,Moderate drizzle,99.12,22.06
2025-07-23,Ho Chi Minh City,10.76,106.66,31.4,25.4,28.1,18.4,81.12,16.8,1003.78,Moderate rain,94.58,19.85
2025-07-24,Ho Chi Minh City,10.76,106.66,33.0,25.9,28.9,0.0,75.83,15.4,1004.67,Overcast,96.96,19.32
2025-07-25,Ho Chi Minh City,10.76,106.66,33.2,24.8,28.7,4.0,75.42,18.8,1004.9,Moderate rain,90.46,22.24
2025-07-26,Ho Chi Minh City,10.76,106.66,32.8,25.2,28.3,1.1,81.29,15.5,1005.52,Moderate drizzle,99.67,15.36
2025-07-27,Ho Chi Minh City,10.76,106.66,31.1,25.3,27.2,15.9,85.29,17.2,1005.9,Moderate rain,98.17,15.97
2025-07-28,Ho Chi Minh City,10.76,106.66,30.0,24.6,26.9,3.6,86.79,20.8,1005.53,Slight rain,90.12,16.68
2025-07-29,Ho Chi Minh City,10.76,106.66,30.8,25.6,27.9,14.7,83.67,17.9,1005.35,Moderate rain,74.67,18.75
2025-07-30,Ho Chi Minh City,10.76,106.66,32.2,26.0,28.7,0.3,78.71,18.4,1006.12,Light drizzle,93.96,21.69
2025-07-31,Ho Chi Minh City,10.76,106.66,32.3,25.7,28.0,11.5,83.54,14.7,1006.28,Moderate rain,84.46,20.31
2025-08-01,Ho Chi Minh City,10.76,106.66,32.3,25.4,28.4,0.8,82.71,15.6,1005.5,Light drizzle,84.88,21.3
2025-08-02,Ho Chi Minh City,10.76,106.66,32.5,25.6,28.6,1.7,81.21,12.6,1006.55,Moderate drizzle,98.42,22.38
2025-08-03,Ho Chi Minh City,10.76,106.66,33.4,25.5,28.4,3.2,83.04,13.0,1007.92,Moderate rain,83.21,23.47
2025-08-04,Ho Chi Minh City,10.76,106.66,33.7,24.8,28.1,9.0,85.88,11.5,1007.72,Heavy rain,69.46,23.39
2025-08-05,Ho Chi Minh City,10.76,106.66,33.2,25.3,28.1,4.8,83.04,15.5,1007.46,Moderate rain,83.5,23.21
2025-08-06,Ho Chi Minh City,10.76,106.66,32.8,25.0,27.7,7.6,82.42,16.1,1007.48,Moderate rain,99.83,21.51
2025-08-07,Ho Chi Minh City,10.76,106.66,33.2,24.5,28.4,1.7,79.17,11.7,1008.1,Moderate drizzle,68.25,23.63
2025-08-08,Ho Chi Minh City,10.76,106.66,33.7,24.5,28.3,6.8,82.25,10.1,1008.52,Moderate rain,59.92,22.59
2025-08-09,Ho Chi Minh City,10.76,106.66,32.5,23.8,27.2,27.9,85.67,11.9,1008.52,Heavy rain,98.75,18.26
2025-08-10,Ho Chi Minh City,10.76,106.66,32.8,23.1,26.8,7.8,85.58,13.2,1007.01,Moderate rain,91.62,23.95
2025-08-11,Ho Chi Minh City,10.76,106.66,31.5,24.1,26.5,13.5,86.92,16.0,1006.39,Moderate rain,87.5,18.93
2025-08-12,Ho Chi Minh City,10.76,106.66,31.4,24.1,26.8,4.4,85.42,12.7,1006.42,Moderate drizzle,99.29,19.35
2025-08-13,Ho Chi Minh City,10.76,106.66,31.0,24.2,26.5,17.1,87.29,16.5,1007.22,Heavy rain,99.96,17.34
2025-08-14,Ho Chi Minh City,10.76,106.66,32.0,23.5,26.2,35.1,90.29,10.7,1006.16,Heavy rain,99.79,15.36
2025-08-15,Ho Chi Minh City,10.76,106.66,31.0,23.9,26.0,17.5,90.42,19.0,1004.52,Heavy rain,100.0,16.16
2025-08-16,Ho Chi Minh City,10.76,106.66,29.1,23.9,25.1,28.8,91.79,16.8,1005.04,Moderate rain,100.0,10.4
2025-08-17,Ho Chi Minh City,10.76,106.66,30.1,23.7,25.7,17.0,88.5,15.3,1007.0,Moderate rain,98.5,16.15
2025-08-18,Ho Chi Minh City,10.76,106.66,31.6,23.6,27.1,0.6,80.83,13.7,1008.33,Light drizzle,90.25,22.26
2025-08-19,Ho Chi Minh City,10.76,106.66,32.1,24.4,27.6,3.0,83.08,9.6,1008.65,Dense drizzle,48.96,22.73
2025-08-20,Ho Chi Minh City,10.76,106.66,33.0,23.5,27.3,28.5,83.92,17.5,1008.04,Heavy rain,81.67,21.64
2025-08-21,Ho Chi Minh City,10.76,106.66,27.9,23.1,24.8,45.9,91.79,10.3,1009.22,Heavy rain,99.08,8.59
2025-08-22,Ho Chi Minh City,10.76,106.66,30.9,22.9,26.2,4.8,84.62,17.3,1008.65,Slight rain,69.75,22.21
2025-08-23,Ho Chi Minh City,10.76,106.66,30.7,23.6,26.7,11.6,86.54,12.4,1007.54,Heavy rain,85.29,19.35
2025-08-24,Ho Chi Minh City,10.76,106.66,31.1,24.6,26.6,15.5,85.04,15.0,1006.24,Moderate rain,99.92,17.31
2025-08-25,Ho Chi Minh City,10.76,106.66,28.9,24.4,26.0,13.7,88.83,22.3,1005.89,Moderate rain,99.75,13.96
2025-08-26,Ho Chi Minh City,10.76,106.66,29.1,24.1,26.4,4.8,87.0,15.2,1007.8,Moderate drizzle,100.0,11.62
2025-08-27,Ho Chi Minh City,10.76,106.66,30.6,24.4,26.5,11.4,86.92,10.5,1008.05,Slight rain,99.46,15.48
2025-08-28,Ho Chi Minh City,10.76,106.66,32.0,23.6,26.6,29.7,85.38,15.8,1006.87,Heavy rain,86.54,21.73
2025-08-29,Ho Chi Minh City,10.76,106.66,31.7,23.4,26.3,34.7,88.67,15.7,1006.42,Moderate rain,99.79,19.1
2025-08-30,Ho Chi Minh City,10.76,106.66,31.0,24.8,26.6,8.2,88.5,20.1,1005.69,Slight rain,99.88,19.8
2025-08-31,Ho Chi Minh City,10.76,106.66,32.0,24.4,26.7,23.5,87.88,12.8,1005.62,Heavy rain,78.54,18.41
2025-09-01,Ho Chi Minh City,10.76,106.66,30.8,24.6,26.5,7.2,89.92,17.6,1005.42,Moderate drizzle,99.96,16.08
2025-09-02,Ho Chi Minh City,10.76,106.66,29.8,24.4,25.8,44.4,92.58,12.8,1006.36,Heavy rain,100.0,12.15
2025-09-03,Ho Chi Minh City,10.76,106.66,30.4,24.0,26.3,12.7,89.96,11.5,1006.38,Heavy rain,97.83,16.86
2025-09-04,Ho Chi Minh City,10.76,106.66,31.2,23.9,26.6,15.4,88.25,12.3,1006.01,Heavy rain,97.92,19.77
2025-09-05,Ho Chi Minh City,10.76,106.66,31.7,24.5,26.9,25.6,88.0,9.9,1006.32,Heavy rain,95.46,16.8
2025-09-06,Ho Chi Minh City,10.76,106.66,31.9,23.6,26.7,24.6,87.33,12.7,1006.81,Moderate rain,98.17,17.53
2025-09-07,Ho Chi Minh City,10.76,106.66,28.8,23.8,25.7,40.3,92.38,14.6,1007.62,Heavy rain,100.0,10.87
2025-09-08,Ho Chi Minh City,10.76,106.66,31.5,24.1,26.4,13.4,89.92,18.8,1008.28,Moderate rain,93.12,18.63
2025-09-09,Ho Chi Minh City,10.76,106.66,30.8,24.1,26.5,10.9,88.83,21.1,1009.35,Moderate rain,100.0,16.23
2025-09-10,Ho Chi Minh City,10.76,106.66,31.8,24.0,26.9,6.6,88.46,8.4,1008.81,Moderate rain,99.29,21.77
2025-09-11,Ho Chi Minh City,10.76,106.66,32.2,23.8,26.6,5.5,87.92,11.4,1008.05,Dense drizzle,93.62,20.42
2025-09-12,Ho Chi Minh City,10.76,106.66,31.2,23.5,26.5,12.0,86.88,17.6,1007.97,Moderate rain,87.42,19.83
2025-09-13,Ho Chi Minh City,10.76,106.66,30.0,24.4,26.6,6.4,87.38,14.5,1008.38,Moderate rain,100.0,14.98
2025-09-14,Ho Chi Minh City,10.76,106.66,29.9,24.3,26.2,21.1,89.33,12.9,1009.12,Heavy rain,100.0,15.79
2025-09-15,Ho Chi Minh City,10.76,106.66,31.8,23.3,26.6,12.4,88.71,15.0,1009.1,Heavy rain,95.0,20.49
2025-09-16,Ho Chi Minh City,10.76,106.66,30.5,24.0,26.4,11.7,88.38,10.3,1008.23,Heavy rain,96.0,16.53
2025-09-17,Ho Chi Minh City,10.76,106.66,31.9,23.9,26.6,17.0,85.88,21.0,1006.93,Heavy rain,91.75,19.08
2025-09-18,Ho Chi Minh City,10.76,106.66,31.8,23.9,26.6,14.6,88.33,12.4,1006.46,Moderate rain,98.88,19.39
2025-09-19,Ho Chi Minh City,10.76,106.66,31.4,24.6,26.7,12.9,85.21,14.0,1007.94,Moderate rain,93.21,14.87
2025-09-20,Ho Chi Minh City,10.76,106.66,32.8,24.4,27.8,5.1,79.79,14.2,1007.58,Moderate rain,84.62,21.48
2025-09-21,Ho Chi Minh City,10.76,106.66,31.5,24.5,27.1,20.9,85.75,12.6,1006.88,Moderate rain,95.58,19.02
2025-09-22,Ho Chi Minh City,10.76,106.66,27.3,23.6,25.3,17.6,90.42,14.1,1007.45,Moderate rain,100.0,6.74
2025-09-23,Ho Chi Minh City,10.76,106.66,29.5,23.3,25.9,2.6,85.75,13.0,1006.82,Moderate drizzle,99.88,10.11
2025-09-24,Ho Chi Minh City,10.76,106.66,31.5,24.6,27.0,1.9,85.12,21.1,1005.05,Moderate drizzle,95.38,18.35
2025-09-25,Ho Chi Minh City,10.76,106.66,31.4,24.9,27.1,15.1,85.12,18.4,1005.68,Moderate rain,99.96,15.78
2025-09-26,Ho Chi Minh City,10.76,106.66,30.0,24.9,26.3,15.6,88.96,10.7,1007.35,Moderate rain,99.96,9.91
2025-09-27,Ho Chi Minh City,10.76,106.66,30.1,24.1,25.6,14.1,92.58,16.3,1006.66,Moderate rain,99.62,13.8
2025-09-28,Ho Chi Minh City,10.76,106.66,30.5,23.9,26.0,14.2,90.08,16.2,1005.2,Moderate rain,100.0,15.33
2025-09-29,Ho Chi Minh City,10.76,106.66,29.6,24.0,26.1,20.6,88.5,16.4,1007.35,Moderate rain,97.08,15.96
2025-09-30,Ho Chi Minh City,10.76,106.66,30.0,24.1,26.4,8.6,87.83,12.3,1009.1,Moderate rain,99.75,15.73
2025-10-01,Ho Chi Minh City,10.76,106.66,31.5,24.1,26.6,7.8,86.5,10.1,1009.17,Moderate rain,55.62,22.44
2025-10-02,Ho Chi Minh City,10.76,106.66,31.6,23.9,27.5,0.0,81.67,7.0,1009.12,Overcast,31.12,22.77
2025-10-03,Ho Chi Minh City,10.76,106.66,31.0,24.5,26.7,13.0,87.75,15.1,1009.76,Moderate rain,97.29,18.63
2025-10-04,Ho Chi Minh City,10.76,106.66,32.4,24.4,27.6,5.9,82.38,13.7,1010.07,Moderate rain,95.0,22.33
2025-10-05,Ho Chi Minh City,10.76,106.66,31.5,24.4,27.2,2.0,84.42,12.3,1010.07,Slight rain,99.17,13.79
2025-10-06,Ho Chi Minh City,10.76,106.66,32.9,24.6,27.5,10.9,83.04,18.8,1009.62,Moderate rain,98.54,22.48
2025-10-07,Ho Chi Minh City,10.76,106.66,32.5,24.6,27.3,3.7,84.79,17.1,1009.71,Moderate rain,82.08,21.49
2025-10-08,Ho Chi Minh City,10.76,106.66,32.0,23.1,26.4,24.4,87.54,9.4,1009.04,Heavy rain,78.0,20.58
2025-10-09,Ho Chi Minh City,10.76,106.66,31.0,23.7,26.5,3.2,86.62,9.2,1008.28,Slight rain,95.92,19.72
2025-10-10,Ho Chi Minh City,10.76,106.66,30.0,23.9,26.5,5.9,87.71,9.4,1007.65,Moderate rain,72.17,16.44
2025-10-11,Ho Chi Minh City,10.76,106.66,30.2,23.5,26.5,18.0,86.79,9.4,1007.55,Moderate rain,97.83,17.21
2025-10-12,Ho Chi Minh City,10.76,106.66,31.1,23.9,26.7,9.6,87.0,10.2,1007.78,Moderate rain,98.88,17.55
2025-10-13,Ho Chi Minh City,10.76,106.66,30.3,24.2,26.5,20.1,90.29,10.0,1007.94,Moderate rain,99.92,14.14
2025-10-14,Ho Chi Minh City,10.76,106.66,31.1,24.4,27.0,11.9,86.29,9.3,1007.93,Moderate rain,94.38,20.44
2025-10-15,Ho Chi Minh City,10.76,106.66,32.8,24.8,27.7,9.4,83.46,14.1,1006.64,Moderate rain,66.75,22.27
2025-10-16,Ho Chi Minh City,10.76,106.66,32.2,24.4,27.6,0.7,84.42,10.7,1006.32,Light drizzle,85.38,21.3
2025-10-17,Ho Chi Minh City,10.76,106.66,32.7,24.7,27.7,4.8,84.12,7.5,1007.11,Moderate rain,99.38,19.31
2025-10-18,Ho Chi Minh City,10.76,106.66,31.9,24.5,26.6,5.5,88.17,14.0,1006.9,Moderate rain,99.83,18.51
2025-10-19,Ho Chi Minh City,10.76,106.66,32.9,24.5,28.0,0.3,82.25,7.6,1005.31,Light drizzle,82.42,22.06
2025-10-20,Ho Chi Minh City,10.76,106.66,33.2,24.6,28.0,12.0,83.33,10.5,1005.22,Moderate rain,93.46,21.34
2025-10-21,Ho Chi Minh City,10.76,106.66,32.2,24.7,27.6,8.5,85.58,10.3,1006.14,Moderate rain,99.38,20.67
2025-10-22,Ho Chi Minh City,10.76,106.66,32.1,24.0,27.2,10.8,87.92,9.0,1006.69,Moderate rain,99.0,18.98
2025-10-23,Ho Chi Minh City,10.76,106.66,31.4,24.2,26.8,4.6,86.96,8.9,1007.44,Moderate rain,98.96,18.5
2025-10-24,Ho Chi Minh City,10.76,106.66,32.0,24.6,27.0,17.9,88.17,8.1,1007.53,Heavy rain,96.88,19.09
2025-10-25,Ho Chi Minh City,10.76,106.66,29.0,23.8,26.0,2.2,90.29,9.5,1007.35,Moderate drizzle,100.0,9.85
2025-10-26,Ho Chi Minh City,10.76,106.66,30.5,23.6,26.4,10.6,86.96,10.2,1007.85,Moderate rain,99.75,14.85
2025-10-27,Ho Chi Minh City,10.76,106.66,30.4,23.1,26.1,4.0,87.08,12.3,1007.94,Slight rain,93.83,16.97
2025-10-28,Ho Chi Minh City,10.76,106.66,29.8,24.3,25.7,35.4,91.88,6.6,1007.15,Heavy rain,100.0,11.83
2025-10-29,Ho Chi Minh City,10.76,106.66,29.2,24.4,26.1,6.9,89.88,9.0,1006.57,Slight rain,100.0,14.14
2025-10-30,Ho Chi Minh City,10.76,106.66,28.5,24.5,26.2,4.4,90.58,12.0,1007.75,Moderate drizzle,96.92,8.74
2025-10-31,Ho Chi Minh City,10.76,106.66,30.8,24.3,27.0,9.4,86.96,14.9,1010.0,Moderate rain,75.88,17.13
2025-11-01,Ho Chi Minh City,10.76,106.66,30.6,24.5,26.2,32.0,91.25,10.6,1010.07,Heavy rain,95.12,15.04
2025-11-02,Ho Chi Minh City,10.76,106.66,31.2,23.9,26.5,6.8,85.38,10.1,1009.1,Moderate rain,99.79,18.91
2025-11-03,Ho Chi Minh City,10.76,106.66,28.7,24.0,26.1,19.3,89.25,9.2,1008.24,Heavy rain,92.83,12.37
2025-11-04,Ho Chi Minh City,10.76,106.66,30.8,24.0,26.5,15.1,87.21,10.7,1007.85,Moderate rain,94.08,17.45
2025-11-05,Ho Chi Minh City,10.76,106.66,29.9,24.0,26.2,8.7,89.92,9.5,1006.69,Moderate rain,100.0,13.32
2025-11-06,Ho Chi Minh City,10.76,106.66,28.5,23.9,25.8,9.1,91.33,14.1,1004.94,Slight rain,100.0,7.51
2025-11-07,Ho Chi Minh City,10.76,106.66,31.2,24.2,26.3,8.9,90.21,13.7,1006.45,Moderate rain,99.58,16.32
2025-11-08,Ho Chi Minh City,10.76,106.66,31.0,24.4,27.0,5.3,87.96,8.6,1008.6,Moderate rain,82.92,19.65
2025-11-09,Ho Chi Minh City,10.76,106.66,31.5,24.1,27.0,9.8,88.04,11.5,1008.1,Heavy rain,91.25,18.92
2025-11-10,Ho Chi Minh City,10.76,106.66,31.6,24.5,27.0,2.0,87.67,11.8,1007.45,Moderate drizzle,98.46,20.01
2025-11-11,Ho Chi Minh City,10.76,106.66,31.5,23.8,26.9,3.8,86.29,9.9,1008.15,Slight rain,100.0,17.38
2025-11-12,Ho Chi Minh City,10.76,106.66,30.4,24.2,26.4,7.1,88.33,11.4,1009.3,Moderate rain,93.21,17.66
2025-11-13,Ho Chi Minh City,10.76,106.66,31.8,23.7,26.8,9.1,86.42,10.3,1010.14,Moderate rain,97.79,17.84
2025-11-14,Ho Chi Minh City,10.76,106.66,31.6,23.4,26.9,0.2,78.71,10.7,1009.56,Light drizzle,86.12,21.73
2025-11-15,Ho Chi Minh City,10.76,106.66,31.1,20.5,25.9,0.0,75.17,8.9,1009.6,Overcast,47.46,21.49
2025-11-16,Ho Chi Minh City,10.76,106.66,29.5,23.5,25.1,21.7,87.67,9.4,1009.77,Heavy rain,92.21,10.18
2025-11-17,Ho Chi Minh City,10.76,106.66,28.5,23.4,25.5,11.9,90.42,8.3,1009.89,Slight rain,99.96,8.8
2025-11-18,Ho Chi Minh City,10.76,106.66,30.1,24.1,26.0,10.1,90.25,13.1,1008.9,Moderate rain,78.25,15.69
2025-11-19,Ho Chi Minh City,10.76,106.66,31.2,23.0,25.4,23.2,90.58,15.3,1009.34,Heavy rain,97.46,14.72
2025-11-20,Ho Chi Minh City,10.76,106.66,29.0,22.4,25.4,0.6,82.04,12.9,1009.8,Light drizzle,95.42,12.09
2025-11-21,Ho Chi Minh City,10.76,106.66,29.5,22.9,25.7,0.3,80.12,9.5,1010.16,Light drizzle,96.92,13.17
2025-11-22,Ho Chi Minh City,10.76,106.66,27.6,23.3,25.1,2.7,83.08,10.6,1009.72,Moderate drizzle,100.0,6.43
2025-11-23,Ho Chi Minh City,10.76,106.66,31.0,23.5,26.0,4.4,85.71,11.2,1008.81,Slight rain,87.79,16.32
2025-11-24,Ho Chi Minh City,10.76,106.66,31.9,23.5,27.2,1.2,82.67,8.6,1008.05,Light drizzle,87.33,20.12
2025-11-25,Ho Chi Minh City,10.76,106.66,31.6,23.5,26.9,0.0,74.46,14.9,1007.66,Overcast,75.0,20.46
2025-11-26,Ho Chi Minh City,10.76,106.66,31.0,21.8,25.9,0.0,70.33,13.3,1008.18,Overcast,90.21,19.83
2025-11-27,Ho Chi Minh City,10.76,106.66,30.6,21.9,25.6,0.0,68.58,15.2,1008.67,Overcast,98.04,20.17
2025-11-28,Ho Chi Minh City,10.76,106.66,29.2,19.5,24.5,0.0,62.67,15.5,1008.7,Overcast,99.92,19.76
2025-11-29,Ho Chi Minh City,10.76,106.66,31.5,20.8,26.0,0.0,67.5,10.7,1008.38,Overcast,98.21,20.3
2025-11-30,Ho Chi Minh City,10.76,106.66,33.0,22.5,27.9,0.6,65.42,9.8,1008.68,Light drizzle,25.96,20.08
2025-12-01,Ho Chi Minh City,10.76,106.66,34.2,24.2,29.2,0.1,64.5,9.6,1008.81,Light drizzle,39.96,19.29
2025-12-02,Ho Chi Minh City,10.76,106.66,33.4,24.9,28.2,5.3,74.62,9.3,1009.1,Slight rain,79.42,15.03
2025-12-03,Ho Chi Minh City,10.76,106.66,31.4,23.9,26.2,29.1,86.04,10.6,1009.72,Heavy rain,81.71,13.73
2025-12-04,Ho Chi Minh City,10.76,106.66,29.9,23.5,26.4,9.3,83.5,19.0,1010.12,Moderate rain,72.0,15.03
2025-12-05,Ho Chi Minh City,10.76,106.66,31.1,23.5,26.9,0.8,83.0,6.9,1011.2,Light drizzle,56.83,20.03
2025-12-06,Ho Chi Minh City,10.76,106.66,30.8,21.9,26.2,0.3,79.25,9.9,1010.99,Light drizzle,40.04,17.18
2025-12-07,Ho Chi Minh City,10.76,106.66,31.1,21.0,26.0,0.4,75.96,9.6,1010.76,Light drizzle,84.67,20.71
2025-12-08,Ho Chi Minh City,10.76,106.66,30.5,20.1,25.5,0.0,64.25,11.3,1010.68,Overcast,96.79,20.27
2025-12-09,Ho Chi Minh City,10.76,106.66,31.6,21.7,26.8,0.1,63.71,14.2,1009.76,Light drizzle,95.83,19.07
2025-12-10,Ho Chi Minh City,10.76,106.66,31.0,24.0,26.1,13.1,75.58,13.0,1009.29,Moderate rain,90.88,13.67
2025-12-11,Ho Chi Minh City,10.76,106.66,31.1,23.0,26.4,8.0,81.71,14.5,1009.31,Moderate rain,95.54,13.47
2025-12-12,Ho Chi Minh City,10.76,106.66,31.5,23.4,27.4,0.0,76.0,10.3,1008.95,Overcast,79.25,18.8
2025-12-13,Ho Chi Minh City,10.76,106.66,32.0,23.7,27.1,15.9,82.96,14.6,1008.76,Moderate rain,98.54,18.57
2025-12-14,Ho Chi Minh City,10.76,106.66,31.7,23.5,27.4,0.1,78.25,7.3,1008.94,Light drizzle,90.17,19.2
2025-12-15,Ho Chi Minh City,10.76,106.66,33.1,23.7,27.9,0.0,72.04,9.3,1009.74,Overcast,93.38,18.85
2025-12-16,Ho Chi Minh City,10.76,106.66,34.0,23.9,28.0,0.3,72.33,6.4,1009.58,Light drizzle,80.5,19.65
